Opportunity ID #;OG;Industry Segment;ToW;Closed Quarter;IC  -  Net Revenue;MC  -  Net Revenue;SC  -  Net Revenue;SI  -  Net Revenue;TC  -  Net Revenue;AO  -  Net Revenue;BPO  -  Net Revenue;IO  -  Net Revenue;Responsible Business Entity;Contract Extension Flag;Software Delivery;Client Location
10520361;Products;PD Ind Equip;C;FY16Q2;S;S;S;M;S;S;S;S;Technology;Y;N;France
10520366;Products;PD Transp Svc;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10520378;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10520379;Resources;RS Util;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;Netherlands
10520409;Health & Public Service;H&PS Citizen Service;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10520415;Resources;RS Chem;C;FY16Q2;S;S;S;M;S;S;S;S;Technology;N;N;Belgium
10520427;Health & Public Service;H&PS Citizen Service;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10520445;Resources;RS Energy;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10520510;Communications, Media & Technology;CMT C&M;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;Y;N;France
10520511;Resources;RS Util;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
10520551;Products;PD Life Sciences;C;FY16Q3;S;S;S;S;S;S;S;S;Operations;N;N;Belgium
10520572;Communications, Media & Technology;CMT E&HT;C;FY16Q2;M;S;S;S;S;S;S;S;Operations;N;N;France
10520682;Communications, Media & Technology;CMT C&M;C;FY16Q3;S;S;S;S;S;S;S;S;Operations;N;;Luxembourg
10520688;Resources;RS Chem;C;FY16Q3;S;S;S;S;S;S;S;S;OG;N;N;France
10520692;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10520701;Communications, Media & Technology;CMT E&HT;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;France
10520714;Resources;RS Util;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
10520717;Financial Services;FS Insurance;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10520728;Health & Public Service;H&PS Health;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10520737;Products;PD Retail;C;FY16Q2;S;S;S;S;L;S;S;S;OG;N;N;France
10520763;Products;PD Transp Svc;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;Y;France
10520783;Health & Public Service;H&PS Citizen Service;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10520788;Financial Services;FS Capital Markets;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10520806;Financial Services;FS Banking;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;France
10520837;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10520850;Products;PD Life Sciences;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10520868;Products;PD Transp Svc;C;FY16Q2;S;S;M;S;S;S;S;S;Strategy;N;N;France
10520878;Products;PD Life Sciences;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10520898;Health & Public Service;H&PS Citizen Service;C;FY16Q3;S;S;S;S;S;S;S;S;Strategy;N;N;France
10520902;Products;PD Life Sciences;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;France
10520908;Financial Services;FS Capital Markets;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10520913;Resources;RS Energy;C;FY16Q2;S;S;S;M;S;S;S;S;Technology;N;N;Netherlands
10520915;Products;PD Transp Svc;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10520923;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10520926;Financial Services;FS Insurance;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;N;N;France
10520941;Resources;RS Energy;O;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10520946;Financial Services;FS Banking;O;FY16Q2;S;S;S;S;S;S;S;S;Digital;Y;Y;Belgium
10520958;Products;PD Ind Equip;C;FY16Q2;S;S;S;M;S;S;S;S;Technology;N;N;France
10520959;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q2;S;S;S;S;M;S;S;S;OG;N;N;France
10521004;Products;PD Retail;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10521008;Products;PD Ind Equip;C;FY16Q3;S;S;S;S;S;S;S;S;OG;N;N;France
10521058;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10521192;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10521205;Products;PD Life Sciences;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10521228;Communications, Media & Technology;CMT E&HT;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;N;France
10521230;Health & Public Service;H&PS Citizen Service;C;FY16Q2;S;S;S;S;S;S;S;S;Digital;Y;N;France
10521272;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10521273;Resources;RS Chem;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10521334;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10521336;Communications, Media & Technology;CMT C&M;C;FY16Q4;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10521354;Financial Services;FS Banking;O;FY16Q2;S;S;S;S;S;M;S;S;Technology;Y;Y;Netherlands
10521359;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;M;S;Operations;N;N;Netherlands
10521366;Health & Public Service;H&PS Defns/PubSafety;O;FY16Q2;S;S;S;S;S;M;S;S;Technology;Y;N;Belgium
10521386;Financial Services;FS Banking;C;FY16Q4;S;M;S;S;S;S;S;S;OG;N;N;France
10521390;Health & Public Service;H&PS Health;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;France
10521392;Health & Public Service;H&PS Citizen Service;C;FY16Q2;S;M;S;S;S;S;S;S;OG;N;N;France
10521393;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;Y;N;France
10521395;Resources;RS Util;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;Y;France
10521400;Products;PD Travel;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;Y;France
10521404;Resources;RS Util;O;FY16Q2;S;S;S;S;S;S;S;S;Digital;N;N;France
10521410;Communications, Media & Technology;CMT E&HT;C;FY16Q3;S;S;S;S;M;S;S;S;OG;N;N;France
10521411;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;Y;N;France
10521414;Communications, Media & Technology;CMT C&M;O;FY16Q2;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10521425;Products;PD Retail;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10521432;Communications, Media & Technology;CMT C&M;O;FY16Q2;S;S;S;S;S;S;M;S;Operations;Y;N;Netherlands
10521438;Communications, Media & Technology;CMT C&M;O;FY16Q2;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10521451;Communications, Media & Technology;CMT C&M;O;FY16Q2;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10521474;Resources;RS Energy;C;FY16Q2;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10521490;Products;PD Retail;C;FY16Q2;S;S;M;S;S;S;S;S;OG;Y;N;France
10521496;Financial Services;FS Insurance;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;Y;France
10521503;Products;PD Con Goods & Srvcs;C;FY16Q2;S;S;L;S;S;S;S;S;Strategy;N;N;Netherlands
10521508;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;S;S;S;S;S;Digital;Y;N;Netherlands
10521509;Resources;RS Util;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10521522;Products;PD Con Goods & Srvcs;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10521524;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;France
10521526;Resources;RS Util;O;FY16Q2;S;S;S;S;S;M;S;S;Digital;N;N;France
10521528;Financial Services;FS Insurance;CO;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10521532;Financial Services;FS Banking;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10521533;Resources;RS Util;C;FY16Q2;S;S;S;S;S;S;S;S;Digital;Y;N;France
10521537;Resources;RS Chem;O;FY16Q2;S;S;S;S;S;XL;S;S;Technology;N;N;France
10521544;Financial Services;FS Banking;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10521562;Financial Services;FS Insurance;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;Belgium
10521563;Communications, Media & Technology;CMT C&M;O;FY16Q2;S;S;S;S;S;S;S;S;Digital;Y;N;France
10521572;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;N;N;Belgium
10521574;Health & Public Service;H&PS Health;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;N;N;France
10521585;Products;PD Travel;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10521598;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;Y;France
10521600;Products;PD Retail;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10521618;Products;PD Con Goods & Srvcs;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;France
10521632;Resources;RS Energy;O;FY16Q4;S;S;S;S;S;S;M;S;Operations;N;N;France
10521645;Products;PD Retail;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;N;N;France
10521653;Communications, Media & Technology;CMT C&M;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10521658;Financial Services;FS Banking;C;FY16Q3;S;S;S;S;S;S;S;S;OG;N;N;France
10521676;Communications, Media & Technology;CMT C&M;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10521682;Resources;RS Util;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;Y;N;Belgium
10521715;Products;PD Retail;C;FY16Q2;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10521739;Health & Public Service;H&PS Citizen Service;C;FY16Q3;S;S;S;S;S;S;S;S;Strategy;N;N;France
10521779;Resources;RS Nat Res;C;FY16Q2;S;S;S;S;S;S;S;S;Digital;Y;N;Netherlands
10521788;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10521791;Financial Services;FS Banking;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;N;France
10521797;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10521801;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;France
10521828;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10521884;Resources;RS Energy;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;N;N;Netherlands
10521940;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10521952;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10521955;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10521964;Products;PD Travel;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;Y;N;Netherlands
10521974;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;France
10521979;Financial Services;FS Insurance;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;France
10521982;Products;PD Ind Equip;O;FY16Q3;S;S;S;S;S;L;S;XL;Operations;N;N;France
10522014;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10522022;Communications, Media & Technology;CMT E&HT;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;France
10522027;Products;PD Con Goods & Srvcs;O;FY16Q4;S;S;S;S;S;S;S;S;Technology;Y;N;Belgium
10522029;Financial Services;FS Capital Markets;C;FY16Q2;S;S;S;S;S;S;S;S;Operations;N;N;France
10522033;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;Digital;Y;N;France
10522035;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q2;S;M;S;S;S;S;S;S;OG;N;N;France
10522037;Health & Public Service;H&PS Citizen Service;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10522062;Resources;RS Nat Res;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;France
10522072;Products;PD Ind Equip;CO;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
10522094;Health & Public Service;H&PS Citizen Service;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;France
10522097;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;Y;N;Netherlands
10522101;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;France
10522105;Resources;RS Util;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;N;N;France
10522114;Resources;RS Util;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10522149;Resources;RS Util;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10522150;Communications, Media & Technology;CMT C&M;O;FY16Q2;S;S;S;S;S;S;S;S;Digital;N;Y;Netherlands
10522157;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10522161;Products;PD Retail;O;FY16Q4;S;S;S;S;S;S;S;S;Operations;N;N;France
10522166;Products;PD Transp Svc;C;FY16Q3;S;S;S;S;M;S;S;S;OG;N;;Netherlands
10522170;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;France
10522179;Financial Services;FS Insurance;C;FY16Q4;S;S;S;S;S;S;S;S;OG;Y;N;France
10522187;Resources;RS Energy;C;FY16Q2;S;S;S;S;S;S;S;S;Operations;N;N;Netherlands
10522189;Products;PD Con Goods & Srvcs;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;Belgium
10522209;Financial Services;FS Insurance;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10522228;Financial Services;FS Insurance;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;Y;N;France
10522251;Products;PD Auto;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;France
10522254;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10522282;Resources;RS Util;O;FY16Q2;S;S;S;S;S;S;S;S;Digital;Y;N;France
10522288;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10522290;Products;PD Con Goods & Srvcs;C;FY16Q2;S;S;S;S;S;S;S;S;Digital;N;N;France
10522291;Communications, Media & Technology;CMT C&M;CO;FY16Q3;S;S;S;M;S;M;S;M;Technology;N;Y;Netherlands
10522322;Communications, Media & Technology;CMT E&HT;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10522380;Resources;RS Util;C;FY16Q3;S;S;S;L;S;S;S;S;Digital;N;Y;France
10522428;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10522563;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;N;N;Netherlands
10522568;Health & Public Service;H&PS Citizen Service;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;Netherlands
10522579;Products;PD Auto;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;Y;Belgium
10522580;Financial Services;FS Banking;C;FY16Q2;S;M;S;S;S;S;S;S;OG;N;N;Netherlands
10522581;Products;PD Retail;C;FY16Q2;S;S;S;S;M;S;S;S;OG;N;N;France
10522584;Financial Services;FS Banking;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;N;Netherlands
10522589;Communications, Media & Technology;CMT E&HT;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;Y;France
10522590;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Digital;N;N;Belgium
10522594;Products;PD Ind Equip;C;FY16Q3;S;S;S;S;S;S;S;S;Digital;N;N;France
10522599;Products;PD Con Goods & Srvcs;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10522600;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
10522612;Communications, Media & Technology;CMT C&M;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;N;N;Netherlands
10522621;Resources;RS Util;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10522640;Products;PD Auto;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;France
10522643;Health & Public Service;H&PS Defns/PubSafety;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;Belgium
10522644;Communications, Media & Technology;CMT C&M;O;FY16Q3;S;S;S;S;S;S;S;S;Operations;N;Y;France
10522657;Financial Services;FS Insurance;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;Belgium
10522659;Communications, Media & Technology;CMT C&M;O;FY16Q2;S;S;S;S;S;S;S;S;Digital;N;N;France
10522665;Products;PD Retail;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10522668;Financial Services;FS Capital Markets;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10522701;Financial Services;FS Insurance;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10522706;Financial Services;FS Insurance;C;FY16Q2;S;S;M;S;S;S;S;S;Strategy;N;N;France
10522721;Financial Services;FS Insurance;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;;France
10522722;Financial Services;FS Insurance;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10522727;Financial Services;FS Capital Markets;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;Y;N;France
10522730;Products;PD Transp Svc;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10522744;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10522751;Communications, Media & Technology;CMT C&M;C;FY16Q4;S;S;S;S;S;S;S;S;OG;Y;N;Netherlands
10522752;Health & Public Service;H&PS Citizen Service;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;;France
10522763;Products;PD Transp Svc;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;N;N;France
10522770;Communications, Media & Technology;CMT E&HT;C;FY16Q4;S;S;S;S;S;S;S;S;Digital;Y;N;France
10522772;Resources;RS Util;C;FY16Q2;S;S;S;S;M;S;S;S;OG;N;N;France
10522775;Products;PD Con Goods & Srvcs;C;FY16Q3;S;S;S;S;S;S;S;S;Strategy;N;N;France
10522782;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;S;S;S;S;S;Digital;Y;N;France
10522783;Products;PD Con Goods & Srvcs;C;FY16Q2;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10522787;Products;PD Con Goods & Srvcs;O;FY16Q3;S;S;S;S;S;S;S;S;Operations;N;N;Netherlands
10522799;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10522807;Products;PD Con Goods & Srvcs;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;France
10522813;Resources;RS Util;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10522823;Products;PD Con Goods & Srvcs;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
10522846;Products;PD Transp Svc;C;FY16Q2;S;S;S;S;S;S;S;S;Digital;N;Y;France
10522886;Financial Services;FS Insurance;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;N;France
10522890;Financial Services;FS Insurance;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10522917;Resources;RS Util;C;FY16Q2;S;S;S;L;S;S;S;S;Technology;N;N;Belgium
10522960;Financial Services;FS Banking;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;N;France
10522982;Financial Services;FS Insurance;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;N;N;France
10522990;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10523072;Products;PD Con Goods & Srvcs;O;FY16Q3;S;S;S;S;S;M;S;S;Technology;Y;N;Netherlands
10523085;Resources;RS Energy;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;N;N;Netherlands
10523089;Communications, Media & Technology;CMT C&M;C;FY16Q3;S;S;M;S;S;S;S;S;Strategy;N;N;Netherlands
10523115;Resources;RS Util;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;Y;N;France
10523120;Products;PD Life Sciences;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10523126;Resources;RS Util;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;Belgium
10523136;Resources;RS Energy;C;FY16Q2;S;S;S;S;S;S;S;S;Operations;Y;N;France
10523147;Financial Services;FS Capital Markets;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10523181;Financial Services;FS Insurance;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10523185;Resources;RS Util;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10523186;Products;PD Auto;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10523187;Products;PD Retail;C;FY16Q2;S;S;S;S;S;S;S;S;Digital;Y;N;Netherlands
10523198;Communications, Media & Technology;CMT C&M;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;Y;N;France
10523209;Resources;RS Energy;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10523213;Financial Services;FS Insurance;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10523217;Resources;RS Util;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;Y;N;France
10523222;Resources;RS Energy;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10523242;Products;PD Con Goods & Srvcs;C;FY16Q3;M;L;S;XL;XL;S;S;S;OG;Y;N;Belgium
10523270;Resources;RS Util;C;FY16Q2;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10523292;Resources;RS Util;O;FY16Q3;S;S;S;S;S;L;S;S;Technology;N;Y;France
10523293;Resources;RS Util;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;Belgium
10523298;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10523300;Resources;RS Util;O;FY16Q3;S;S;S;S;S;L;S;S;Technology;N;Y;France
10523305;Financial Services;FS Capital Markets;O;FY16Q4;S;S;S;S;S;M;S;S;Digital;Y;N;Belgium
10523306;Resources;RS Energy;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10523313;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;;Netherlands
10523337;Health & Public Service;H&PS Health;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;Belgium
10523343;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;France
10523350;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;Netherlands
10523388;Financial Services;FS Insurance;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10523389;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;Y;Netherlands
10523481;Products;PD Retail;C;FY16Q2;S;S;S;M;M;S;S;S;OG;N;N;France
10523484;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;Y;N;France
10523490;Products;PD Auto;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;Y;N;France
10523505;Financial Services;FS Banking;C;FY16Q3;S;S;S;S;S;S;S;S;OG;N;N;France
10523507;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10523551;Products;PD Life Sciences;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;France
10523708;Health & Public Service;H&PS Defns/PubSafety;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;Belgium
10523716;Communications, Media & Technology;CMT E&HT;O;FY16Q2;S;S;S;S;S;S;S;S;Digital;Y;N;Netherlands
10523727;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;M;M;S;S;S;OG;N;Y;France
10523728;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;Netherlands
10523735;Financial Services;FS Banking;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10523741;Financial Services;FS Insurance;CO;FY16Q3;L;S;S;S;S;S;S;XL;Operations;N;N;France
10523744;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10523748;Products;PD Con Goods & Srvcs;O;FY16Q3;S;S;S;S;S;S;S;L;Operations;Y;N;France
10523752;Resources;RS Util;O;FY16Q2;S;S;S;S;S;S;S;S;Digital;Y;N;France
10523753;Financial Services;FS Capital Markets;C;FY16Q2;S;S;S;M;S;S;S;S;Digital;N;N;Luxembourg
10523769;Financial Services;FS Insurance;C;FY16Q3;M;S;S;S;S;S;S;S;Operations;Y;N;France
10523779;Resources;RS Energy;O;FY16Q2;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10523780;Financial Services;FS Banking;O;FY16Q3;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10523783;Financial Services;FS Banking;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;Y;N;France
10523832;Financial Services;FS Banking;C;FY16Q3;S;S;S;S;S;S;S;S;Digital;Y;Y;France
10523845;Financial Services;FS Banking;O;FY16Q3;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10523912;Resources;RS Util;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;Y;France
10523924;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10523931;Resources;RS Util;O;FY16Q2;S;S;S;S;S;M;S;S;Technology;N;N;Netherlands
10523968;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;M;M;S;S;S;OG;Y;N;France
10523972;Health & Public Service;H&PS Citizen Service;C;FY16Q3;S;S;S;S;S;S;S;S;OG;N;;France
10523974;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10524023;Products;PD Life Sciences;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10524046;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10524052;Financial Services;FS Insurance;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;N;N;France
10524075;Products;PD Life Sciences;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
